#,Date-Time (CST/CDT),"Temperature (W-CT 22414702), °C","Electrical Conductivity (W-CT 22414702), µS/cm","Specific Conductivity (W-CT 22414702), µS/cm","Salinity (W-CT 22414702), PSU","Total Dissolved Solids (W-CT 22414702), mg/L"
393,01/31/2026 17:14:59,6.64,451.5,734.8,0.34,293.45
394,01/31/2026 17:29:59,6.65,451.4,734.5,0.34,293.40
395,01/31/2026 17:44:59,6.65,450.8,733.5,0.34,293.02
396,01/31/2026 17:59:59,6.64,451.0,734.0,0.34,293.15
397,01/31/2026 18:14:59,6.61,450.5,733.9,0.34,292.81
398,01/31/2026 18:29:59,6.60,450.2,733.6,0.34,292.63
399,01/31/2026 18:44:59,6.67,450.3,732.2,0.34,292.72
400,01/31/2026 18:59:59,6.65,451.7,734.9,0.34,293.59
401,01/31/2026 19:14:59,6.64,451.1,734.2,0.34,293.21
402,01/31/2026 19:29:59,6.64,450.9,733.8,0.34,293.06
403,01/31/2026 19:44:59,6.63,451.3,734.9,0.34,293.37
404,01/31/2026 19:59:59,6.63,451.4,734.9,0.34,293.39
405,01/31/2026 20:14:59,6.65,450.5,732.9,0.34,292.80
406,01/31/2026 20:29:59,6.60,450.6,734.4,0.34,292.91
407,01/31/2026 20:44:59,6.65,450.6,733.0,0.34,292.88
408,01/31/2026 20:59:59,6.66,450.7,733.0,0.34,292.92
409,01/31/2026 21:14:59,6.60,451.1,735.1,0.34,293.22
410,01/31/2026 21:29:59,6.59,451.4,735.8,0.34,293.42
411,01/31/2026 21:44:59,6.64,450.7,733.7,0.34,292.97
412,01/31/2026 21:59:59,6.65,450.0,732.2,0.34,292.48
413,01/31/2026 22:14:59,6.58,450.0,733.9,0.34,292.51
414,01/31/2026 22:29:59,6.62,450.5,733.7,0.34,292.80
415,01/31/2026 22:44:59,6.64,449.9,732.3,0.34,292.43
416,01/31/2026 22:59:59,6.65,450.4,732.9,0.34,292.76
417,01/31/2026 23:14:59,6.58,450.6,734.7,0.34,292.88
418,01/31/2026 23:29:59,6.57,451.1,735.9,0.34,293.19
419,01/31/2026 23:44:59,6.60,450.9,734.9,0.34,293.11
420,01/31/2026 23:59:59,6.56,450.8,735.7,0.34,293.04
421,02/01/2026 00:14:59,6.63,450.8,733.9,0.34,293.01
422,02/01/2026 00:29:59,6.64,451.0,733.9,0.34,293.12
423,02/01/2026 00:44:59,6.64,449.8,732.2,0.34,292.37
424,02/01/2026 00:59:59,6.62,450.2,733.2,0.34,292.63
425,02/01/2026 01:14:59,6.55,450.1,734.9,0.34,292.59
426,02/01/2026 01:29:59,6.59,451.1,735.5,0.34,293.25
427,02/01/2026 01:44:59,6.61,450.4,733.8,0.34,292.79
428,02/01/2026 01:59:59,6.57,450.4,734.9,0.34,292.77
429,02/01/2026 02:14:59,6.65,450.1,732.1,0.34,292.55
430,02/01/2026 02:29:59,6.64,449.6,731.7,0.34,292.23
431,02/01/2026 02:44:59,6.55,450.0,734.6,0.34,292.52
432,02/01/2026 02:59:59,6.59,450.1,733.8,0.34,292.56
433,02/01/2026 03:14:59,6.63,450.0,732.6,0.34,292.50
434,02/01/2026 03:29:59,6.53,450.7,736.4,0.34,292.99
435,02/01/2026 03:44:59,6.64,450.2,732.8,0.34,292.64
436,02/01/2026 03:59:59,6.57,449.8,733.8,0.34,292.35
437,02/01/2026 04:14:59,6.61,450.6,734.2,0.34,292.92
438,02/01/2026 04:29:59,6.61,450.8,734.4,0.34,292.99
439,02/01/2026 04:44:59,6.57,450.4,734.9,0.34,292.75
440,02/01/2026 04:59:59,6.59,450.4,734.2,0.34,292.75
441,02/01/2026 05:14:59,6.57,449.6,733.6,0.34,292.26
442,02/01/2026 05:29:59,6.58,449.5,733.1,0.34,292.15
443,02/01/2026 05:44:59,6.53,449.3,734.0,0.34,292.02
444,02/01/2026 05:59:59,6.64,449.2,731.1,0.34,291.99
445,02/01/2026 06:14:59,6.62,450.0,732.9,0.34,292.52
446,02/01/2026 06:29:59,6.65,450.4,732.8,0.34,292.78
447,02/01/2026 06:44:59,6.54,450.7,736.0,0.34,292.99
448,02/01/2026 06:59:59,6.59,450.5,734.3,0.34,292.80
449,02/01/2026 07:14:59,6.62,449.4,731.9,0.34,292.09
450,02/01/2026 07:29:59,6.62,450.1,733.1,0.34,292.59
451,02/01/2026 07:44:59,6.63,449.3,731.6,0.34,292.05
452,02/01/2026 07:59:59,6.56,449.6,733.9,0.34,292.26
453,02/01/2026 08:14:59,6.48,449.2,734.9,0.34,291.96
454,02/01/2026 08:29:59,6.53,450.3,735.5,0.34,292.70
455,02/01/2026 08:44:59,6.57,449.8,733.8,0.34,292.38
456,02/01/2026 08:59:59,6.54,449.1,733.4,0.34,291.91
457,02/01/2026 09:14:59,6.61,449.7,732.6,0.34,292.30
458,02/01/2026 09:29:59,6.61,450.1,733.3,0.34,292.56
459,02/01/2026 09:44:59,6.63,449.4,731.6,0.34,292.11
460,02/01/2026 09:59:59,6.55,449.4,733.7,0.34,292.13
461,02/01/2026 10:14:59,6.57,449.9,733.9,0.34,292.42
462,02/01/2026 10:29:59,6.53,450.1,735.3,0.34,292.57
463,02/01/2026 10:44:59,6.59,450.0,733.7,0.34,292.53
464,02/01/2026 10:59:59,6.52,449.3,734.3,0.34,292.04
465,02/01/2026 11:14:59,6.58,450.2,734.4,0.34,292.65
466,02/01/2026 11:29:59,6.54,450.5,735.7,0.34,292.84
467,02/01/2026 11:44:59,6.60,449.5,732.5,0.34,292.20
468,02/01/2026 11:59:59,6.55,449.3,733.6,0.34,292.08
469,02/01/2026 12:14:59,6.52,448.9,733.6,0.34,291.79
470,02/01/2026 12:29:59,6.60,450.4,734.0,0.34,292.74
471,02/01/2026 12:44:59,6.58,450.6,735.0,0.34,292.91
472,02/01/2026 12:59:59,6.57,450.2,734.4,0.34,292.62
473,02/01/2026 13:14:59,6.52,450.1,735.7,0.34,292.58
474,02/01/2026 13:29:59,6.62,449.9,732.7,0.34,292.41
475,02/01/2026 13:44:59,6.55,450.0,734.6,0.34,292.53
476,02/01/2026 13:59:59,6.70,449.9,730.8,0.34,292.42
477,02/01/2026 14:14:59,6.60,450.1,733.5,0.34,292.59
478,02/01/2026 14:29:59,6.57,449.6,733.6,0.34,292.25
479,02/01/2026 14:44:59,6.64,449.7,732.1,0.34,292.33
480,02/01/2026 14:59:59,6.61,449.2,731.8,0.34,291.96
481,02/01/2026 15:14:59,6.54,449.3,733.6,0.34,292.02
482,02/01/2026 15:29:59,6.58,449.2,732.6,0.34,291.99
483,02/01/2026 15:44:59,6.55,449.7,734.1,0.34,292.28
484,02/01/2026 15:59:59,6.59,450.3,734.0,0.34,292.69
485,02/01/2026 16:14:59,6.53,450.3,735.4,0.34,292.66
486,02/01/2026 16:29:59,6.53,449.6,734.5,0.34,292.24
487,02/01/2026 16:44:59,6.60,449.7,732.8,0.34,292.29
488,02/01/2026 16:59:59,6.58,450.0,733.9,0.34,292.48
489,02/01/2026 17:14:59,6.61,449.9,732.9,0.34,292.45
490,02/01/2026 17:29:59,6.61,449.1,731.7,0.34,291.93
491,02/01/2026 17:44:59,6.54,449.1,733.5,0.34,291.92
492,02/01/2026 17:59:59,6.52,448.9,733.6,0.34,291.77
493,02/01/2026 18:14:59,6.54,449.0,733.1,0.34,291.85
494,02/01/2026 18:29:59,6.50,449.6,735.3,0.34,292.22
495,02/01/2026 18:44:59,6.59,449.8,733.2,0.34,292.37
496,02/01/2026 18:59:59,6.54,449.8,734.6,0.34,292.38
497,02/01/2026 19:14:59,6.58,449.6,733.1,0.34,292.25
498,02/01/2026 19:29:59,6.49,449.8,735.7,0.34,292.34
499,02/01/2026 19:44:59,6.56,450.2,734.7,0.34,292.63
500,02/01/2026 19:59:59,6.57,449.5,733.4,0.34,292.19
501,02/01/2026 20:14:59,6.54,450.4,735.6,0.34,292.77
502,02/01/2026 20:29:59,6.54,450.4,735.6,0.34,292.77
503,02/01/2026 20:44:59,6.57,450.3,734.6,0.34,292.72
504,02/01/2026 20:59:59,6.58,449.6,733.2,0.34,292.26
505,02/01/2026 21:14:59,6.56,449.8,734.1,0.34,292.37
506,02/01/2026 21:29:59,6.52,450.3,736.0,0.34,292.71
507,02/01/2026 21:44:59,6.57,450.3,734.6,0.34,292.66
508,02/01/2026 21:59:59,6.55,449.5,733.7,0.34,292.17
509,02/01/2026 22:14:59,6.51,450.4,736.2,0.34,292.74
510,02/01/2026 22:29:59,6.54,449.3,733.7,0.34,292.05
511,02/01/2026 22:44:59,6.51,448.8,733.8,0.34,291.74
512,02/01/2026 22:59:59,6.52,450.6,736.4,0.34,292.87
513,02/01/2026 23:14:59,6.59,450.2,734.0,0.34,292.66
514,02/01/2026 23:29:59,6.53,449.7,734.5,0.34,292.30
515,02/01/2026 23:44:59,6.52,449.3,734.3,0.34,292.04
516,02/01/2026 23:59:59,6.53,450.3,735.5,0.34,292.69
517,02/02/2026 00:14:59,6.55,450.6,735.6,0.34,292.89
518,02/02/2026 00:29:59,6.60,449.9,733.1,0.34,292.41
519,02/02/2026 00:44:59,6.53,450.4,735.7,0.34,292.74
520,02/02/2026 00:59:59,6.61,449.7,732.7,0.34,292.31
521,02/02/2026 01:14:59,6.45,449.8,736.7,0.34,292.36
522,02/02/2026 01:29:59,6.55,449.9,734.4,0.34,292.42
523,02/02/2026 01:44:59,6.49,449.0,734.4,0.34,291.85
524,02/02/2026 01:59:59,6.46,449.5,736.0,0.34,292.19
525,02/02/2026 02:14:59,6.55,451.0,736.2,0.34,293.14
526,02/02/2026 02:29:59,6.51,450.4,736.3,0.34,292.75
527,02/02/2026 02:44:59,6.52,450.2,735.9,0.34,292.65
528,02/02/2026 02:59:59,6.56,451.0,736.0,0.34,293.13
529,02/02/2026 03:14:59,6.49,450.6,737.1,0.34,292.87
530,02/02/2026 03:29:59,6.56,449.6,733.8,0.34,292.24
531,02/02/2026 03:44:59,6.53,450.3,735.6,0.34,292.71
532,02/02/2026 03:59:59,6.58,449.8,733.6,0.34,292.40
533,02/02/2026 04:14:59,6.51,449.2,734.3,0.34,291.98
534,02/02/2026 04:29:59,6.47,449.9,736.3,0.34,292.41
535,02/02/2026 04:44:59,6.52,450.2,735.5,0.34,292.60
536,02/02/2026 04:59:59,6.53,449.6,734.4,0.34,292.23
537,02/02/2026 05:14:59,6.49,450.4,736.8,0.34,292.77
538,02/02/2026 05:29:59,6.55,450.2,734.9,0.34,292.64
539,02/02/2026 05:44:59,6.52,449.4,734.5,0.34,292.14
540,02/02/2026 05:59:59,6.52,450.5,736.3,0.34,292.83
541,02/02/2026 06:14:59,6.53,450.2,735.5,0.34,292.64
542,02/02/2026 06:29:59,6.57,449.8,733.8,0.34,292.34
543,02/02/2026 06:44:59,6.51,449.3,734.5,0.34,292.05
544,02/02/2026 06:59:59,6.52,449.3,734.2,0.34,292.04
545,02/02/2026 07:14:59,6.49,449.2,734.8,0.34,291.95
546,02/02/2026 07:29:59,6.52,449.0,733.8,0.34,291.87
547,02/02/2026 07:44:59,6.50,450.7,737.1,0.34,292.96
548,02/02/2026 07:59:59,6.56,449.6,733.6,0.34,292.22
549,02/02/2026 08:14:59,6.52,449.0,733.7,0.34,291.88
550,02/02/2026 08:29:59,6.56,449.6,733.7,0.34,292.24
551,02/02/2026 08:44:59,6.52,450.3,736.0,0.34,292.72
552,02/02/2026 08:59:59,6.50,449.3,734.8,0.34,292.01
553,02/02/2026 09:14:59,6.49,449.0,734.4,0.34,291.84
554,02/02/2026 09:29:59,6.54,449.0,733.4,0.34,291.87
555,02/02/2026 09:44:59,6.52,449.7,734.8,0.34,292.28
556,02/02/2026 09:59:59,6.45,450.0,737.3,0.34,292.51
557,02/02/2026 10:14:59,6.48,449.9,736.2,0.34,292.44
558,02/02/2026 10:29:59,6.47,450.0,736.7,0.34,292.51
559,02/02/2026 10:44:59,6.50,450.6,736.8,0.34,292.87
560,02/02/2026 10:59:59,6.55,450.1,734.9,0.34,292.56
561,02/02/2026 11:14:59,6.45,449.9,736.9,0.34,292.44
562,02/02/2026 11:29:59,6.53,450.2,735.4,0.34,292.60
563,02/02/2026 11:44:59,6.55,449.0,733.0,0.34,291.83
564,02/02/2026 11:59:59,6.49,449.9,735.9,0.34,292.44
565,02/02/2026 12:14:59,6.50,450.5,736.8,0.34,292.81
566,02/02/2026 12:29:59,6.44,450.2,737.7,0.34,292.65
567,02/02/2026 12:44:59,6.58,450.2,734.2,0.34,292.62
568,02/02/2026 12:59:59,6.48,450.4,737.0,0.34,292.73
569,02/02/2026 13:14:59,6.52,449.3,734.0,0.34,292.01
570,02/02/2026 13:29:59,6.48,450.2,736.7,0.34,292.61
571,02/02/2026 13:44:59,6.48,450.4,737.1,0.34,292.77
572,02/02/2026 13:59:59,6.52,449.5,734.5,0.34,292.20
573,02/02/2026 14:14:59,6.45,450.3,737.8,0.34,292.70
574,02/02/2026 14:29:59,6.46,449.6,736.3,0.34,292.26
575,02/02/2026 14:44:59,6.54,450.6,735.7,0.34,292.88
576,02/02/2026 14:59:59,6.50,448.9,734.2,0.34,291.82
577,02/02/2026 15:14:59,6.52,450.0,735.4,0.34,292.52
578,02/02/2026 15:29:59,6.52,449.1,734.0,0.34,291.92
579,02/02/2026 15:44:59,6.44,450.3,738.0,0.34,292.68
580,02/02/2026 15:59:59,6.48,449.9,736.3,0.34,292.45
581,02/02/2026 16:14:59,6.46,450.1,737.1,0.34,292.54
582,02/02/2026 16:29:59,6.48,450.3,736.9,0.34,292.66
583,02/02/2026 16:44:59,6.44,450.0,737.4,0.34,292.52
584,02/02/2026 16:59:59,6.54,449.8,734.4,0.34,292.36
585,02/02/2026 17:14:59,6.46,450.2,737.1,0.34,292.64
586,02/02/2026 17:29:59,6.50,450.2,736.4,0.34,292.65
587,02/02/2026 17:44:59,6.51,449.1,734.2,0.34,291.92
588,02/02/2026 17:59:59,6.42,449.5,737.3,0.34,292.21
589,02/02/2026 18:14:59,6.45,450.0,737.0,0.34,292.50
590,02/02/2026 18:29:59,6.59,449.9,733.5,0.34,292.43
591,02/02/2026 18:44:59,6.45,449.7,736.5,0.34,292.29
592,02/02/2026 18:59:59,6.46,449.8,736.5,0.34,292.36
593,02/02/2026 19:14:59,6.58,450.2,734.3,0.34,292.63
594,02/02/2026 19:29:59,6.47,449.4,735.6,0.34,292.11
595,02/02/2026 19:44:59,6.41,449.7,737.7,0.34,292.28
596,02/02/2026 19:59:59,6.53,450.4,735.8,0.34,292.75
597,02/02/2026 20:14:59,6.52,449.3,734.4,0.34,292.04
598,02/02/2026 20:29:59,6.44,449.7,736.9,0.34,292.32
599,02/02/2026 20:44:59,6.48,450.2,736.7,0.34,292.63
600,02/02/2026 20:59:59,6.46,450.1,737.0,0.34,292.54
601,02/02/2026 21:14:59,6.52,449.0,733.9,0.34,291.88
602,02/02/2026 21:29:59,6.44,449.9,737.2,0.34,292.42
603,02/02/2026 21:44:59,6.45,450.1,737.5,0.34,292.58
604,02/02/2026 21:59:59,6.47,450.1,736.9,0.34,292.58
605,02/02/2026 22:14:59,6.44,450.1,737.6,0.34,292.58
606,02/02/2026 22:29:59,6.47,450.0,736.6,0.34,292.48
607,02/02/2026 22:44:59,6.50,449.7,735.5,0.34,292.29
608,02/02/2026 22:59:59,6.45,450.0,737.0,0.34,292.47
609,02/02/2026 23:14:59,6.43,450.2,737.9,0.34,292.62
610,02/02/2026 23:29:59,6.50,449.9,735.8,0.34,292.44
611,02/02/2026 23:44:59,6.46,450.1,737.1,0.34,292.55
612,02/02/2026 23:59:59,6.50,449.7,735.5,0.34,292.33
613,02/03/2026 00:14:59,6.40,449.6,737.9,0.34,292.27
614,02/03/2026 00:29:59,6.50,449.5,735.0,0.34,292.18
615,02/03/2026 00:44:59,6.50,450.0,736.0,0.34,292.51
616,02/03/2026 00:59:59,6.49,449.3,735.0,0.34,292.03
617,02/03/2026 01:14:59,6.49,449.0,734.6,0.34,291.87
618,02/03/2026 01:29:59,6.43,450.0,737.6,0.34,292.47
619,02/03/2026 01:44:59,6.49,449.8,735.9,0.34,292.38
620,02/03/2026 01:59:59,6.45,448.9,735.3,0.34,291.76
621,02/03/2026 02:14:59,6.44,448.5,735.0,0.34,291.50
622,02/03/2026 02:29:59,6.43,450.2,738.1,0.34,292.64
623,02/03/2026 02:44:59,6.45,450.2,737.4,0.34,292.63
624,02/03/2026 02:59:59,6.50,449.6,735.4,0.34,292.27
625,02/03/2026 03:14:59,6.45,450.4,737.7,0.34,292.74
626,02/03/2026 03:29:59,6.51,449.6,735.2,0.34,292.26
627,02/03/2026 03:44:59,6.46,449.1,735.4,0.34,291.93
628,02/03/2026 03:59:59,6.45,449.1,735.5,0.34,291.89
629,02/03/2026 04:14:59,6.45,448.9,735.5,0.34,291.80
630,02/03/2026 04:29:59,6.42,448.8,735.8,0.34,291.69
631,02/03/2026 04:44:59,6.40,449.4,737.5,0.34,292.09
632,02/03/2026 04:59:59,6.53,450.2,735.3,0.34,292.62
633,02/03/2026 05:14:59,6.46,449.3,735.8,0.34,292.07
634,02/03/2026 05:29:59,6.48,449.2,735.0,0.34,291.96
635,02/03/2026 05:44:59,6.42,450.2,738.4,0.34,292.65
636,02/03/2026 05:59:59,6.45,450.1,737.5,0.34,292.57
637,02/03/2026 06:14:59,6.49,449.9,735.9,0.34,292.41
638,02/03/2026 06:29:59,6.43,450.1,737.8,0.34,292.53
639,02/03/2026 06:44:59,6.49,449.5,735.4,0.34,292.15
640,02/03/2026 06:59:59,6.41,449.0,736.5,0.34,291.87
641,02/03/2026 07:14:59,6.41,449.9,738.2,0.34,292.47
642,02/03/2026 07:29:59,6.47,449.0,735.0,0.34,291.86
643,02/03/2026 07:44:59,6.46,448.7,734.7,0.34,291.65
644,02/03/2026 07:59:59,6.43,449.0,736.1,0.34,291.84
645,02/03/2026 08:14:59,6.44,450.3,738.0,0.34,292.72
646,02/03/2026 08:29:59,6.44,450.2,737.9,0.34,292.66
647,02/03/2026 08:44:59,6.45,450.3,737.6,0.34,292.67
648,02/03/2026 08:59:59,6.45,449.4,736.0,0.34,292.09
649,02/03/2026 09:14:59,6.41,450.1,738.4,0.34,292.58
650,02/03/2026 09:29:59,6.48,449.7,735.9,0.34,292.33
651,02/03/2026 09:44:59,6.41,450.1,738.4,0.34,292.58
652,02/03/2026 09:59:59,6.45,449.7,736.5,0.34,292.29
653,02/03/2026 10:14:59,6.40,450.0,738.4,0.34,292.52
654,02/03/2026 10:29:59,6.42,450.2,738.2,0.34,292.60
655,02/03/2026 10:44:59,6.41,449.5,737.4,0.34,292.19
656,02/03/2026 10:59:59,6.39,449.8,738.3,0.34,292.34
657,02/03/2026 11:14:59,6.43,450.2,738.1,0.34,292.65
658,02/03/2026 11:29:59,6.43,450.2,738.0,0.34,292.61
659,02/03/2026 11:44:59,6.44,450.4,738.0,0.34,292.77
660,02/03/2026 11:59:59,6.47,449.8,736.2,0.34,292.34
661,02/03/2026 12:14:59,6.40,450.0,738.4,0.34,292.49
662,02/03/2026 12:29:59,6.47,449.6,736.0,0.34,292.25
663,02/03/2026 12:44:59,6.41,450.2,738.5,0.34,292.64
664,02/03/2026 12:59:59,6.41,449.8,737.8,0.34,292.38
665,02/03/2026 13:14:59,6.50,450.0,735.8,0.34,292.51
666,02/03/2026 13:29:59,6.42,449.4,736.9,0.34,292.08
667,02/03/2026 13:44:59,6.48,448.4,733.9,0.34,291.47
668,02/03/2026 13:59:59,6.37,449.7,738.8,0.34,292.33
669,02/03/2026 14:14:59,-0.25,6.2,13.2,0.00,4.04
670,02/03/2026 14:29:59,6.36,442.1,726.5,0.33,287.35
671,02/03/2026 14:44:59,6.57,451.5,736.4,0.34,293.44
672,02/03/2026 14:59:59,6.59,453.3,739.0,0.34,294.67
673,02/03/2026 15:14:59,6.65,455.0,740.3,0.34,295.74
674,02/03/2026 15:29:59,6.70,454.4,738.0,0.34,295.33
675,02/03/2026 15:44:59,6.71,453.9,736.8,0.34,295.02
676,02/03/2026 15:59:59,-3.64,0.1,0.2,-0.01,0.04
677,02/03/2026 16:14:59,5.07,381.2,655.4,0.30,247.76
678,02/03/2026 16:29:59,6.40,438.7,719.9,0.33,285.18
679,02/03/2026 16:44:59,6.67,446.8,726.5,0.33,290.44
680,02/03/2026 16:59:59,6.76,448.0,726.2,0.33,291.18
681,02/03/2026 17:14:59,6.72,448.7,728.2,0.34,291.65
682,02/03/2026 17:29:59,6.74,450.8,731.1,0.34,293.03
683,02/03/2026 17:44:59,6.76,450.7,730.5,0.34,292.93
684,02/03/2026 17:59:59,6.76,451.5,731.9,0.34,293.51
685,02/03/2026 18:14:59,6.78,452.1,732.2,0.34,293.88
686,02/03/2026 18:29:59,6.78,451.6,731.6,0.34,293.57
687,02/03/2026 18:44:59,6.75,452.2,733.3,0.34,293.95
688,02/03/2026 18:59:59,6.76,453.5,735.1,0.34,294.75
689,02/03/2026 19:14:59,6.76,452.5,733.6,0.34,294.15
690,02/03/2026 19:29:59,6.81,453.0,733.1,0.34,294.46
691,02/03/2026 19:44:59,6.83,453.2,732.7,0.34,294.55
692,02/03/2026 19:59:59,6.79,453.0,733.4,0.34,294.44
693,02/03/2026 20:14:59,6.76,452.9,734.2,0.34,294.38
694,02/03/2026 20:29:59,6.75,453.0,734.5,0.34,294.47
695,02/03/2026 20:44:59,6.75,453.3,734.9,0.34,294.63
696,02/03/2026 20:59:59,6.77,453.7,735.0,0.34,294.90
697,02/03/2026 21:14:59,6.80,454.0,735.0,0.34,295.10
698,02/03/2026 21:29:59,6.81,453.9,734.4,0.34,295.05
699,02/03/2026 21:44:59,6.80,454.4,735.4,0.34,295.35
700,02/03/2026 21:59:59,6.77,453.3,734.4,0.34,294.66
701,02/03/2026 22:14:59,6.79,453.7,734.5,0.34,294.89
702,02/03/2026 22:29:59,6.83,455.1,735.7,0.34,295.78
703,02/03/2026 22:44:59,6.79,454.1,735.3,0.34,295.20
704,02/03/2026 22:59:59,6.76,453.2,734.6,0.34,294.60
705,02/03/2026 23:14:59,6.85,455.1,735.3,0.34,295.80
706,02/03/2026 23:29:59,6.79,453.6,734.5,0.34,294.81
707,02/03/2026 23:44:59,6.83,455.0,735.9,0.34,295.77
708,02/03/2026 23:59:59,6.81,454.2,734.9,0.34,295.25
709,02/04/2026 00:14:59,6.77,453.7,735.1,0.34,294.89
710,02/04/2026 00:29:59,6.80,454.3,735.4,0.34,295.31
711,02/04/2026 00:44:59,6.77,453.4,734.8,0.34,294.72
712,02/04/2026 00:59:59,6.80,454.2,735.1,0.34,295.21
713,02/04/2026 01:14:59,6.83,454.8,735.4,0.34,295.61
714,02/04/2026 01:29:59,6.79,454.1,735.1,0.34,295.14
715,02/04/2026 01:44:59,6.81,454.4,735.4,0.34,295.39
716,02/04/2026 01:59:59,6.79,453.9,735.0,0.34,295.06
717,02/04/2026 02:14:59,6.81,453.8,734.2,0.34,294.94
718,02/04/2026 02:29:59,6.75,453.7,735.5,0.34,294.89
719,02/04/2026 02:44:59,6.79,453.8,734.8,0.34,294.99
720,02/04/2026 02:59:59,6.81,454.5,735.4,0.34,295.40
721,02/04/2026 03:14:59,6.77,453.4,734.6,0.34,294.69
722,02/04/2026 03:29:59,6.81,454.5,735.4,0.34,295.45
723,02/04/2026 03:44:59,6.86,455.0,735.0,0.34,295.76
724,02/04/2026 03:59:59,6.79,455.0,736.8,0.34,295.74
725,02/04/2026 04:14:59,6.81,453.7,734.2,0.34,294.93
726,02/04/2026 04:29:59,6.81,453.3,733.6,0.34,294.66
727,02/04/2026 04:44:59,6.80,453.3,733.8,0.34,294.65
728,02/04/2026 04:59:59,6.81,454.2,735.0,0.34,295.23
729,02/04/2026 05:14:59,6.80,454.3,735.3,0.34,295.28
730,02/04/2026 05:29:59,6.85,454.8,734.9,0.34,295.64
731,02/04/2026 05:44:59,6.83,454.3,734.7,0.34,295.33
732,02/04/2026 05:59:59,6.76,453.8,735.6,0.34,295.00
733,02/04/2026 06:14:59,6.77,453.8,735.3,0.34,294.96
734,02/04/2026 06:29:59,6.74,453.0,734.6,0.34,294.43
735,02/04/2026 06:44:59,6.79,453.7,734.6,0.34,294.89
736,02/04/2026 06:59:59,6.76,453.7,735.3,0.34,294.88
737,02/04/2026 07:14:59,6.77,453.2,734.2,0.34,294.58
738,02/04/2026 07:29:59,6.82,454.1,734.5,0.34,295.14
739,02/04/2026 07:44:59,6.79,453.8,734.7,0.34,294.96
740,02/04/2026 07:59:59,6.70,452.8,735.4,0.34,294.30
741,02/04/2026 08:14:59,6.80,453.6,734.3,0.34,294.85
742,02/04/2026 08:29:59,6.80,454.3,735.4,0.34,295.31
743,02/04/2026 08:44:59,6.76,454.0,735.9,0.34,295.09
744,02/04/2026 08:59:59,6.68,452.8,735.9,0.34,294.29
745,02/04/2026 09:14:59,6.75,452.8,734.1,0.34,294.34
746,02/04/2026 09:29:59,6.80,454.4,735.5,0.34,295.38
747,02/04/2026 09:44:59,6.77,453.0,733.9,0.34,294.45
748,02/04/2026 09:59:59,6.78,454.0,735.2,0.34,295.07
749,02/04/2026 10:14:59,6.75,453.5,735.2,0.34,294.75
750,02/04/2026 10:29:59,6.82,454.3,735.0,0.34,295.30
751,02/04/2026 10:44:59,6.82,454.7,735.5,0.34,295.56
752,02/04/2026 10:59:59,6.76,453.4,735.0,0.34,294.70
753,02/04/2026 11:14:59,6.80,454.0,734.9,0.34,295.13
754,02/04/2026 11:29:59,6.77,453.4,734.8,0.34,294.72
755,02/04/2026 11:44:59,6.77,453.7,735.3,0.34,294.93
756,02/04/2026 11:59:59,6.76,453.4,735.0,0.34,294.71
757,02/04/2026 12:14:59,6.81,454.7,735.8,0.34,295.56
758,02/04/2026 12:29:59,6.77,454.4,736.1,0.34,295.34
759,02/04/2026 12:44:59,6.78,454.0,735.4,0.34,295.10
760,02/04/2026 12:59:59,6.77,453.7,735.1,0.34,294.93
761,02/04/2026 13:14:59,6.78,453.6,734.7,0.34,294.86
762,02/04/2026 13:29:59,6.70,452.9,735.7,0.34,294.42
763,02/04/2026 13:44:59,6.75,453.7,735.6,0.34,294.92
764,02/04/2026 13:59:59,6.77,453.0,734.1,0.34,294.44
765,02/04/2026 14:14:59,6.78,453.2,734.0,0.34,294.61
766,02/04/2026 14:29:59,6.74,453.5,735.6,0.34,294.77
767,02/04/2026 14:44:59,6.74,453.0,734.9,0.34,294.47
768,02/04/2026 14:59:59,6.75,453.0,734.5,0.34,294.47
769,02/04/2026 15:14:59,6.82,453.9,734.2,0.34,295.05
770,02/04/2026 15:29:59,6.76,453.3,734.8,0.34,294.61
771,02/04/2026 15:44:59,6.81,453.3,733.6,0.34,294.64
772,02/04/2026 15:59:59,6.75,453.1,734.6,0.34,294.53
773,02/04/2026 16:14:59,6.74,452.5,733.9,0.34,294.13
774,02/04/2026 16:29:59,6.78,453.7,734.8,0.34,294.90
775,02/04/2026 16:44:59,6.71,452.7,734.8,0.34,294.23
776,02/04/2026 16:59:59,6.75,453.2,734.8,0.34,294.55
777,02/04/2026 17:14:59,6.73,454.2,736.9,0.34,295.24
778,02/04/2026 17:29:59,6.72,453.4,735.9,0.34,294.71
779,02/04/2026 17:44:59,6.73,452.8,734.6,0.34,294.33
780,02/04/2026 17:59:59,6.73,453.3,735.6,0.34,294.66
781,02/04/2026 18:14:59,6.75,452.4,733.5,0.34,294.08
782,02/04/2026 18:29:59,6.77,452.9,734.0,0.34,294.40
783,02/04/2026 18:44:59,6.78,454.1,735.6,0.34,295.19
784,02/04/2026 18:59:59,6.74,453.1,735.0,0.34,294.51
785,02/04/2026 19:14:59,6.76,453.3,734.7,0.34,294.67
786,02/04/2026 19:29:59,6.77,452.5,733.3,0.34,294.13
787,02/04/2026 19:44:59,6.74,453.2,735.0,0.34,294.60
788,02/04/2026 19:59:59,6.70,452.9,735.7,0.34,294.41
